,Difference (|)
10510,-25.812972945412206
10511,-26.667880927725875
10512,-19.070852470680464
10513,-14.15938092737245
10514,-10.75868314373985
10515,-12.11379170936385
10516,-11.21433616020366
10517,-25.782339533583563
10518,-12.315999661686286
10519,-15.442889722988825
10520,-18.876819127590235
10521,-23.316784128542437
10522,-18.917110954725057
10523,-18.011375940508447
10524,-25.7861466988782
10525,-19.053803207738703
10526,-11.446678133036727
10527,-11.641089352222206
10528,-15.536822631319165
10529,-18.123449978531784
10530,-25.370819507032962
10531,-25.417074213980445
10532,-13.572534156509239
10533,-14.30473197227401
10534,-21.77776717581836
10535,-20.2511866303265
10536,-25.197407854687874
10537,-17.91442231003084
10538,-13.431819994532704
10539,-12.171440013807683
10540,-21.566789099256493
10541,-12.194281608502996
10542,-21.125667470370132
10543,-11.115762529872848
10544,-17.28094463466031
10545,-13.004151939073797
10546,-14.367233576376563
10547,-20.26014195602914
10548,-17.949487465176695
10549,-22.26354829973133
10550,-13.288794988812096
10551,-24.080618899261705
10552,-17.869407140078184
10553,-12.964678199936637
10554,-17.768355858711246
10555,-25.09322928215144
10556,-19.810631661415204
10557,-14.920803932448447
10558,-20.437829865597877
10559,-17.89933517210836
10560,-30.622265053729762
10561,-21.015332126731032
10562,-28.036208188777387
10563,-16.871293437403903
10564,-21.634128654264476
10565,-16.227645379905105
10566,-22.770201428977206
10567,-17.934097505851536
10568,-9.683915314727129
10569,-9.152201922657861
10570,-17.572698014293373
10571,-27.058040710742436
10572,-24.23766276426641
10573,-22.515136884751943
10574,-24.13156848525116
10575,-25.538071903670314
10576,-11.721853616766781
10577,-18.7295349606969
10578,-17.534241693529328
10579,-21.931986486964114
10580,-17.895395694846385
10581,-29.748382144838672
10582,-6.577849649875191
10583,-24.692381386891704
10584,-20.456645216397384
10585,-16.04979561381096
10586,-23.40208803502741
10587,-21.696938073192158
10588,-24.432574139896825
10589,-15.372463289801116
10590,-14.624198263726074
10591,-16.152659247200575
10592,-19.808363312170158
10593,-10.973886725533392
10594,-17.340663432693937
10595,-21.810442368020276
10596,-22.182397130612557
10597,-15.075076244350296
10598,-16.99058783651754
10599,-25.97979805936551
10600,-14.17707239506856
10601,-21.934337892409133
10602,-16.0654339786058
10603,-19.036569287070282
10604,-11.697382282190048
10605,-31.008475286331088
10606,-23.32043643653975
10607,-22.70915837562192
10608,-14.813164171798995
10609,-15.909483800401604
10610,-17.238105447062903
10611,-17.86970201327866
10612,-27.403662802770306
10613,-17.55374872518954
10614,-24.73326530171176
10615,-24.112566278342975
10616,-16.658514941001553
10617,-13.045150244330095
10618,-15.522740258604696
10619,-12.010961170815186
10620,-23.808159677752847
10621,-18.70974609971107
10622,-17.165533432858975
10623,-23.368792325909567
10624,-13.858013583372548
10625,-17.565956397998438
10626,-19.85279333289849
10627,-27.60715651418217
10628,-13.948002682299876
10629,-9.695928546278852
10630,-17.983684209522806
10631,-21.215005940256358
10632,-24.507705183696352
10633,-17.940463090999494
10634,-24.677776876589565
10635,-15.171481279020298
10636,-16.427650328690394
10637,-17.166966686563747
10638,-27.386217643855115
10639,-16.97771526207533
10640,-18.89801303527782
10641,-18.610850353384144
10642,-15.543694536026225
10643,-9.160178779371332
10644,-20.957453797027892
10645,-27.432437116615315
10646,-12.208982944047598
10647,-11.849547670119895
10648,-19.456875454574096
10649,-18.61752490348317
10650,-17.862366046221155
10651,-18.63927168487529
10652,-20.612672372782175
10653,-24.78241777460229
10654,-11.856846286238268
10655,-16.09234914851194
10656,-21.67456755456807
10657,-16.644543376644314
10658,-16.81842129838767
10659,-18.987647335395426
10660,-14.31628077806392
10661,-11.233224101085622
10662,-20.360758398436264
10663,-14.106385838808373
10664,-12.960156164289996
10665,-17.71920017336344
10666,-13.463706563619798
10667,-16.612176369627754
10668,-21.30459578965555
10669,-14.566010685426374
10670,-18.100343688101624
10671,-12.553654387876254
10672,-15.467053086285139
10673,-26.159733672183613
10674,-16.27319459819475
10675,-24.988216192905806
10676,-14.97847495919818
10677,-17.049248615725947
10678,-19.934891920033383
10679,-20.381372473363577
10680,-13.07061200962914
10681,-19.290845686305914
10682,-16.90821797040911
10683,-17.090697647718496
10684,-15.61807077759344
10685,-14.067118686219201
10686,-14.037413689439962
10687,-15.601753718864689
10688,-20.964294512063287
10689,-12.063788706236616
10690,-13.446218229716694
10691,-18.972548563078217
10692,-19.805095605982405
10693,-15.726848206100657
10694,-18.36480063859392
10695,-13.186230281433064
10696,-16.71139329005547
10697,-19.30034617469877
10698,-17.91714958883635
10699,-17.833725760951946
10700,-17.381395688646
10701,-21.427160331058104
10702,-13.821455227148672
10703,-11.692644998290012
10704,-21.21590137983625
10705,-19.078338046630854
10706,-24.98028842196173
10707,-16.30586984351789
10708,-18.433733619813633
10709,-23.094504068015244
10710,-18.596718019079546
10711,-13.477934813047817
10712,-14.813375807395428
10713,-16.996652939061427
10714,-18.991468196055806
10715,-26.27757413114747
10716,-14.532016867712995
10717,-12.708988222499793
10718,-13.2205010850261
10719,-16.51947266379782
10720,-19.805968684965467
10721,-19.46074200379199
10722,-17.393950246687524
10723,-11.263372931255754
10724,-17.21821133377202
10725,-15.021444671503168
10726,-11.537133237618868
10727,-14.717370183991541
10728,-30.268381761714423
10729,-25.147713627854085
10730,-15.857945343223204
10731,-16.454203804767204
10732,-15.744133095490525
10733,-24.261827541416444
10734,-14.346036395096933
10735,-19.6997428310882
10736,-22.958633074861144
10737,-15.092307102710974
10738,-15.385428759039804
10739,-24.600403086770157
10740,-18.227499749620044
10741,-11.5574273550014
10742,-20.769600233837572
10743,-18.335365717258462
10744,-16.42205189000386
10745,-16.098483625973664
10746,-11.463153380137786
10747,-22.166612348296077
10748,-14.716269050015649
10749,-16.007064338342847
10750,-21.268077058077402
10751,-14.002599326467704
10752,-12.823991386691812
10753,-16.94247192030139
10754,-14.642793326720302
10755,-29.05634991825097
10756,-21.030506874789104
10757,-26.25126813164098
10758,-21.993741510453695
10759,-17.26038644439982
10760,-18.955086283789644
10761,-19.119559170016387
10762,-20.641174251974025
10763,-29.27638221715362
10764,-23.528577049386275
10765,-36.06231448699506
10766,-17.901128804937454
10767,-17.68431642974199
10768,-14.386505561693093
10769,-15.926555782355624
10770,-29.56671754733067
10771,-23.820565065196625
10772,-16.017772214488005
10773,-16.5096413966131
10774,-17.731417718704108
10775,-14.470509794207823
10776,-11.39843676424934
10777,-18.883054206511744
10778,-22.163714963967042
10779,-12.326948718251753
10780,-14.668787971865761
10781,-20.89197161050319
10782,-18.931337056777362
10783,-17.29630776080564
10784,-25.34005437509419
10785,-14.486912320194703
10786,-24.217389174613874
10787,-24.23236999938481
10788,-17.84037262869853
10789,-29.006284336820393
10790,-15.567708596350396
10791,-16.77658228219153
10792,-15.153648444820565
10793,-16.02767416203985
10794,-19.52909540289407
10795,-11.724903969691534
10796,-21.336423835851686
10797,-15.675830560716447
10798,-15.405770116042744
10799,-17.509149337380066
10800,-21.79042173378115
10801,-15.40676703223302
10802,-18.28621796720553
10803,-15.69544698146601
10804,-12.810414853402454
10805,-19.223692878446933
10806,-17.441272692146548
10807,-17.550264454364033
10808,-20.178768399407335
10809,-16.87232546710222
10810,-19.87533330347823
10811,-11.465808874323603
10812,-18.743860935971693
10813,-15.757059399479333
10814,-15.132718342563484
10815,-21.526932338855353
10816,-19.952331191811673
10817,-26.65154426151894
10818,-21.79835095078111
10819,-21.676785492343814
10820,-16.69398912508722
10821,-22.06316787961194
10822,-19.963233941509877
10823,-16.28093934492664
10824,-23.890772644667752
10825,-19.02266476704819
10826,-20.376900333373328
10827,-19.406817494168838
10828,-15.089967738200356
10829,-18.299231283137864
10830,-28.31616403426069
10831,-29.16188712032653
10832,-20.41306854932491
10833,-19.602885004110924
10834,-17.0231724474634
10835,-26.430937718257447
10836,-13.462364374110004
10837,-12.20575951862643
10838,-20.271557071515446
10839,-17.970448007484265
10840,-18.35499447496673
10841,-21.561301763761502
10842,-14.308557000517139
10843,-17.088651668693704
10844,-16.229522519834003
10845,-13.22074391851639
10846,-18.661398000365537
10847,-13.929161830530774
10848,-13.366469578705535
10849,-20.571395039407793
10850,-14.80486791063278
10851,-18.998992384121962
10852,-12.951431132683934
10853,-26.681125074952202
10854,-26.370248091580528
10855,-10.970985038156396
10856,-13.601160160131565
10857,-17.340338705756338
10858,-16.91714862478562
10859,-15.329051634551988
10860,-13.846697029345599
10861,-18.416325279307117
10862,-19.87772663825678
10863,-11.425897639568767
10864,-17.772383750451176
10865,-18.349276674499677
10866,-24.22041873783229
10867,-20.075792909059
10868,-12.925669957017343
10869,-12.444094460442434
10870,-15.66054065099803
10871,-15.24392096780314
10872,-18.242956210629607
10873,-15.210654748820042
10874,-15.77706308269653
10875,-14.216986143702323
10876,-19.17610632533105
10877,-17.374400496387462
10878,-21.923891610231024
10879,-15.17696363113605
10880,-13.768894696785068
10881,-17.716986201542063
10882,-13.544775643915722
10883,-29.304104038328052
10884,-14.839913834163841
10885,-17.883707509001862
10886,-22.362911354646386
10887,-17.79881999815663
10888,-24.31671009390027
10889,-22.374544439235063
10890,-18.61565701618043
10891,-10.923460029339063
10892,-17.762980861651233
10893,-25.059327901540303
10894,-12.216847551321994
10895,-19.402052292485983
10896,-23.654149652672437
10897,-20.559685217184985
10898,-15.674372499241793
10899,-16.437652295559783
10900,-13.833157195069557
10901,-13.100577609032865
10902,-22.100885979065605
10903,-11.648829289670903
10904,-18.209426649389673
10905,-14.936230421976319
10906,-15.786461447138628
10907,-13.75744525738526
10908,-16.923776960988434
10909,-22.496874847184017
10910,-20.42202634708097
10911,-21.594694994915326
10912,-19.176115829435005
10913,-16.12565478333425
10914,-15.657440074214286
10915,-18.107704388236517
10916,-24.58243002962152
10917,-19.407781629634364
10918,-25.688777487257706
10919,-17.59124256038592
10920,-15.459967926326836
10921,-17.610141410519805
10922,-9.389585464358944
10923,-13.698049913908637
10924,-15.965891475353445
10925,-10.93243634530554
10926,-13.67388120542396
10927,-17.731843374017277
10928,-22.966905847309462
10929,-21.419142859538756
10930,-28.76804967121931
10931,-25.660481301249742
10932,-16.24310207245621
10933,-18.499495836781733
10934,-17.13532885940132
10935,-12.506952001107194
10936,-7.949695531044245
10937,-18.547285735061667
10938,-19.402265681646185
10939,-10.294221621586214
10940,-22.811803715375568
10941,-14.310882162357872
10942,-11.812954933386584
10943,-25.47475180794927
10944,-14.669856658707698
10945,-17.748669462893012
10946,-15.46808987347949
10947,-20.680220191118647
10948,-14.540622935696131
10949,-26.03077714629925
10950,-14.179805302908862
10951,-13.502639702423426
10952,-24.368186112840455
10953,-24.07194213928773
10954,-21.32322093347409
10955,-22.053057717501297
10956,-15.227585142308538
10957,-16.78919708299076
10958,-24.610357817553542
10959,-18.260864825530067
10960,-13.805610003722036
10961,-15.667319208442146
10962,-20.57055348727185
10963,-14.103201248403561
10964,-21.719975952173044
10965,-19.348810972223003
10966,-26.78260374344296
10967,-20.480239693940767
10968,-13.692742836744916
10969,-20.142440961719842
10970,-16.922220350143974
10971,-16.081319994966943
10972,-15.120103065295647
10973,-18.491607851292116
10974,-21.124312275263314
10975,-24.531688886480218
10976,-26.688379526561068
10977,-14.033131008679156
10978,-17.487883887391668
10979,-21.757535005190203
10980,-20.727066798106208
10981,-15.02984755808202
10982,-18.120120591406
10983,-12.510479506770432
10984,-25.098510201391022
10985,-15.034446886850855
10986,-19.660007411181176
10987,-23.199658214669235
10988,-15.094776505714924
10989,-17.623089245630783
10990,-22.360801843554416
10991,-11.789230176423493
10992,-20.357386157399638
10993,-10.625169100910842
10994,-22.147279765182248
10995,-23.57558985226234
10996,-16.983233334548387
10997,-12.711967334484205
10998,-20.11594671042891
10999,-21.38642864833197
11000,-25.482998235770516
11001,-23.933906593161932
11002,-15.488032687598219
11003,-19.71242717427269
11004,-13.199546169174184
11005,-17.71000962775532
11006,-16.11824261581311
11007,-20.751197129546217
11008,-20.946212057253316
11009,-14.890682593250096
11010,-27.311622518900943
11011,-16.44042843266326
11012,-14.600751951683625
11013,-27.376366370788514
11014,-20.93229783529947
11015,-16.912321248633205
11016,-23.688388464685165
11017,-23.093718847802258
11018,-20.490820243820135
11019,-25.971743471865356
11020,-18.396430436900058
11021,-21.497226513571892
11022,-13.727712652519548
11023,-17.454044465724238
11024,-16.50369628131679
11025,-16.90505877025938
11026,-23.805370013186877
11027,-22.376294948923803
11028,-23.530659833186334
11029,-12.619808032353887
11030,-21.88736108472312
11031,-16.646110247040475
11032,-16.619612597745334
11033,-20.323359781852208
11034,-13.347623223197086
11035,-30.023752086386384
11036,-22.576051452241543
11037,-13.26257146021172
11038,-18.425582406414517
11039,-19.230020625342906
11040,-25.51846585293363
11041,-12.6046222145848
11042,-14.130284295059672
11043,-20.214936020685013
11044,-20.588544399741682
11045,-19.004860196506048
11046,-9.168864594298068
11047,-20.510136255247996
11048,-23.2657193499998
11049,-15.478606974510864
11050,-15.94918644049474
11051,-13.480222681967506
11052,-26.907151922919542
11053,-11.425055871189672
11054,-20.4672142771535
11055,-14.79238541956145
11056,-20.392458671442903
