,Difference (+)
1347,52.44737990492881
1348,341.7356033647617
1349,8.185671594679452
1350,119.55499165008261
1351,1181.617788744311
1352,33.47375035968249
1353,197.28872802008374
1354,16.077012624536728
1355,15.078120230015745
1356,12.357545868669696
1357,29.239032254788885
1358,24.10213945704678
1359,2980.2791326246934
1360,30.22947520546384
1361,74.64903313704414
1362,59.03849767660495
1363,1404.6544564662277
1364,29.725197979269065
1365,19.287188539720738
1366,145.29416339125092
1367,122.45633735245144
1368,44.37170408756414
1369,15.316447711180553
1370,21.12466696325634
1371,51.26447102359325
1372,124.38218905406497
1373,301.0349901640338
1374,18031.576520067578
1375,20.05102687253466
1376,246.79277822483834
1377,48.80906740355945
1378,1889.9960518048026
1379,43.750964691467765
1380,63.74512081179514
1381,412.96681154329764
1382,248.37937007202464
1383,54.03463421100936
1384,24.335043762394278
1385,382.17392509266836
1386,47.67453718165188
1387,22.447169245579413
1388,18.48472735300813
1389,8.152972166797477
1390,1083.9958395658432
1391,95.02869939601669
1392,75.80052443637351
1393,22.60640650307871
1394,5.857443194657845
1395,39.48754959616925
1396,180.7520850915407
1397,85.50656833164723
1398,24.67232933405132
1399,91.41426103996385
1400,29.32643845926302
1401,311.10258741824504
1402,38.51010398724361
1403,131.078049019571
1404,148.4879149307172
1405,37.9804383194057
1406,364.7690733110076
1407,24.19196121216513
1408,9.611543926541867
1409,50.58045040219559
1410,16765.600067293864
1411,167.8909111735818
1412,787.2515886100128
1413,11.719196323958462
1414,33.09324670001522
1415,94.43519173067844
1416,66.04857308262946
1417,47.60262130948557
1418,866.926129093096
1419,53.099877192404485
1420,730.2828179260881
1421,208.70515813758462
1422,14.476439971350382
1423,55.14640061382605
1424,183.24465869708496
1425,28.171396856202154
1426,45.507618616668424
1427,28.785087843818
1428,31.42037673103363
1429,15.927715632654905
1430,46.2920144175849
1431,1338.6548379460028
1432,143.67010319400237
1433,33.21417042105253
1434,177.5939756989817
1435,44.53564039214558
1436,11.639094727732349
1437,71.57370238711111
1438,298.9113378000205
1439,1666.5277410801275
1440,37.581282894361216
1441,27.48973922199797
1442,32.110989921472665
1443,1840.0118827244964
1444,17.962851645409874
1445,1166.891420061349
1446,8.507970228422549
1447,323.8536728591867
1448,37.861978169170456
1449,21.987610169431143
1450,29.869011000764214
1451,49.89578209234904
1452,256.71662993906597
1453,50.40457480402704
1454,66.90541181719404
1455,20.16118705209981
1456,501.98428336149806
1457,803.6992615209584
1458,36.71290098882408
1459,46.920297126964755
1460,190.2378501441893
1461,268.3723827338197
1462,129.14574766170483
1463,21.388678133644678
1464,27.081126748982896
1465,28.757482527116398
1466,355.3308004867809
1467,707.5153648994545
1468,45.22034568211015
1469,86.00917657500636
1470,23.723607903731864
1471,9.565734561268423
1472,25.047894314803067
1473,16.017845778486983
1474,69.10225391294836
1475,13.100579400372851
1476,38.84160278666159
1477,70.59675449079747
1478,59.64600861768393
1479,7.527944886886062
1480,38.872362323525216
1481,41.40560960201405
1482,11.597514628892641
1483,7.4520626595915775
1484,32.12857476771219
1485,31.339607528937638
1486,123.3655723345541
1487,36.01023994385676
1488,926.9112582001807
1489,19.68386923993154
1490,20.66069171460571
1491,19.741479870272897
1492,26.58282223292543
1493,74.02855093935374
1494,69.52441704132501
1495,51.59263424684829
1496,21.604588750077355
1497,16.280363624462133
1498,38.89099122460185
1499,388.9273896198586
1500,80.63173208092532
1501,102.76133543551997
1502,6241.520596458475
1503,127.37212038603762
1504,69.14537917303163
1505,47.189907034515905
1506,15.735229049218942
1507,176.56145238282542
1508,198.31686082302957
1509,7.820724939798605
1510,15.587879815398638
1511,12.202188341787224
1512,23.757647578918636
1513,670.9552965677665
1514,10.499790488691877
1515,1199.6929306924965
1516,12.802085727260794
1517,45.94090495292087
1518,11.664620384866057
1519,2662.582608070596
1520,23.262823564701964
1521,65.9888279441828
1522,98.07966420069542
1523,57.571284784262716
1524,36.81484850218597
1525,24.16909706174171
1526,248.61279929409847
1527,208.83605360023302
1528,830.6550775949651
1529,9.57822985352315
1530,54.96277663731537
1531,5448.4627610145735
1532,311.8506211543279
1533,14.140990754007454
1534,20.071505042999576
1535,20.413900781098295
1536,51.909660411605536
1537,94.33245418206498
1538,20792.740494171554
1539,23995.569435968875
1540,566.8187910785019
1541,9.662144806652893
1542,690.3546082855252
1543,51.03880882528166
1544,36.7362635596386
1545,347.9903047203582
1546,832.139444753781
1547,266.07754625638813
1548,342.60334261972616
1549,1566.2731060109572
1550,400.15394092516937
1551,393.6882694196762
1552,4603.705011852836
1553,12.202967119620496
1554,26.184684542802245
1555,477.3875830658625
1556,81.25985221944411
1557,56.529616695225194
1558,134.33765953184394
1559,479.12441316162193
1560,779.1138643188807
1561,87.61990707518856
1562,149.85013204873988
1563,13.345525319304764
1564,20.19428437952816
1565,35.727291074704816
1566,28.10977178031125
1567,1948.5917032920208
1568,36.802761526828974
1569,9.480835233263102
1570,52.329471994792264
1571,7.120715937583449
1572,15.064103273530375
1573,59.0130312863398
1574,123.16001050895503
1575,17.995508656111284
1576,48.913402608560006
1577,13.02809593719675
1578,451.7359715754714
1579,16.2721853917522
1580,1037.320976595321
1581,118.4204837848607
1582,27.416823517993933
1583,9.874711560908944
1584,148.04149404458803
1585,15.16922350126947
1586,349.24560273852353
1587,369.1219100617913
1588,118.90422138921718
1589,18.374737988512166
1590,357.3862977743952
1591,161.79526991322112
1592,26.31305915110133
1593,22.088178213162863
1594,16.844741355449457
1595,818.0533314017081
1596,12.439952949523422
1597,60.356964637563244
1598,26.72966231720981
1599,21.101285131468654
1600,125.06926783617334
1601,566.1009767826355
1602,539.2230727946355
1603,9.694312936167163
1604,14.650117580891106
1605,10.963442738583174
1606,212.38926184110568
1607,16.745319317870628
1608,142.3895049327839
1609,54.05453301419417
1610,11.59821478460696
1611,20.352750158375862
1612,12.609162852270265
1613,3879.221385379865
1614,19.327373363564103
1615,228.19610718985476
1616,146.74774986736153
1617,15.33417742666389
1618,116.09687531025561
1619,2513.9084433128196
1620,244.84523667393032
1621,9.18041948699692
1622,200.8151197469719
1623,74.15217470259864
1624,81.35293683454638
1625,641.911869411242
1626,40.61063102265908
1627,111.98119379939101
1628,136.21817528767764
1629,128.58443302421344
1630,80.35514479362229
1631,12.518374060909107
1632,1534.740229381599
1633,244.8521547371617
1634,433.6110745495175
1635,75.0099949259425
1636,16.689953970652038
1637,68.32606694014216
1638,4986.520623994319
1639,46.21283784855147
1640,302.36787802449123
1641,205.3413021896305
1642,27.160808813893652
1643,667.3064254199061
1644,828.3105389083006
1645,249.07167336150837
1646,1357.789123402535
1647,76.47874607866771
1648,36.25022788138678
1649,102.227523419177
1650,639.6035416676248
1651,58.55406057715577
1652,7.794273050801004
1653,249.92446487725266
1654,55.90370743608739
1655,12.271598939799652
1656,186.60063953658397
1657,16.706133542934193
1658,294.1104157467167
1659,50.72841262342714
1660,937.5205458763231
1661,6.187317822504667
1662,1158.3746089554097
1663,72.35822912056967
1664,6738.604933046052
1665,50.026389934105545
1666,3584.4195279612404
1667,35.33169549048833
1668,16.446391319119
1669,70.79192879977666
1670,10.23633655723818
1671,47.06289508585201
1672,141.09773749470415
1673,34.46966741373984
1674,312.40018249104435
1675,3909.9825483606596
1676,60.79408083742942
1677,131.75442933454636
1678,89.10720606075033
1679,9.316666704602762
1680,34.571065702967516
1681,10.997088996597059
1682,115.99648398409096
1683,39.69411662573595
1684,11.395005213365359
1685,28.27737099597318
1686,126.66877912318964
1687,431.6361524280092
1688,69.41318098220694
1689,56.629019429037726
1690,124.68374948515637
1691,57.98101216816354
1692,10050.092818212519
1693,111778.22065334802
1694,75.17211141555228
1695,32.16604965118103
1696,25.115932965192286
1697,131.24614197016695
1698,22.69441934061531
1699,500.4636107481443
1700,8.491988685179804
1701,1072.889993814839
1702,478.6410400589131
1703,12.715061886995109
1704,37.27705046392523
1705,54476.64700006313
1706,100.09030651512555
1707,25.434820325943765
1708,315.87376965339655
1709,23.078898421379634
1710,539.7800060190395
1711,106.47417887693062
1712,85.56458279812577
1713,242.7178650517084
1714,100.16048322780635
1715,2919.2459638186747
1716,100.33186361561403
1717,866.7646122191024
1718,14194.187118244907
1719,108.89481893152967
1720,36.97808817132078
1721,28.54014516392882
1722,69.3690277939364
1723,87.7752248199407
1724,11.043700932566836
1725,172.23872478481894
1726,31.594423818763147
1727,17.43865173344916
1728,236.81742469418558
1729,77.91481424110285
1730,162.8241334816035
1731,52.304345003644585
1732,319.69121845980567
1733,47.89883479319605
1734,32.417489388143736
1735,89.41149558484297
1736,71.81937102587601
1737,13.819858664936206
1738,33.78000489037707
1739,434.52322355927765
1740,7.5494225732315465
1741,19.466287267685377
1742,45.57497123014612
1743,47.84061304229611
1744,135.27343823033897
1745,63.552575606661954
1746,1711.8728722359997
1747,98.10311973806552
1748,220.23838859214987
1749,8.943177917392198
1750,153.42895994140747
1751,30.020029139502345
1752,22.139589068805556
1753,112.38122076704761
1754,32.29508050847076
1755,749.5657975256637
1756,965.6065420176958
1757,271.8684018104509
1758,198.1957534520047
1759,22.654353564341395
1760,7.939900840973163
1761,221.8702987303217
1762,1292.2023138372
1763,33.23423496642696
1764,29.92267435122006
1765,140.60628042379727
1766,33.601677257418835
1767,9.728148544444908
1768,520.4395237845779
1769,2598.134667820651
1770,12.563819178024342
1771,94.48854769646834
1772,7.576370018292174
1773,27.283938250839842
1774,12.68994707346325
1775,30026.08332959791
1776,9.264382830851293
1777,68.5720359993321
1778,26.86671803626417
1779,91.7516901472257
1780,62.76911151057118
1781,40.383042993185626
1782,478.55803565166076
1783,188.88541566518498
1784,43.70614646763813
1785,15.482414982085313
1786,253.0172225986353
1787,4106.322269121783
1788,31.828088744285406
1789,12.946636819665958
1790,17.57179860377773
1791,15.04581925512973
1792,176.7580145909257
1793,199.3442739122953
1794,11.271284760266079
1795,49.6031559875164
1796,37.0067797788739
1797,15.945610141446462
1798,29.11344731973165
1799,305.7683312081624
1800,212.2042076599025
1801,9.257427227820004
1802,158.2318518855251
1803,615.8196461541094
1804,87.90559927447612
1805,224.0800744672931
1806,28.461412189109513
1807,39.52165682604827
1808,870.2548910349623
1809,78.24889580334863
1810,8.989575675250583
1811,76.56689317669745
1812,67.12347392342625
1813,473.43770326697177
1814,16721.299196877168
1815,1295.0696780801354
1816,49.49847673056738
1817,13.02533479273245
1818,70.76241840697953
1819,13.003392522428499
1820,23.97865989138995
1821,19.47161659230261
1822,19.89727052659637
1823,19.027434362430718
1824,65.78734120583654
1825,1469.6786951747151
1826,53.945603456701875
1827,83.04225261253625
1828,45.246573135713234
1829,40.32454677655904
1830,574.485454662651
1831,10.396790164940354
1832,69.9636434844559
1833,709.2320174365516
1834,7.545503444218805
1835,77.63205900743795
1836,212.4483960359834
1837,77.24620084875963
1838,584.4798948668872
1839,12.391159345655089
1840,57.98875915382918
1841,29.855089777737152
1842,501.3069685428481
1843,163.23780943796555
1844,16.149322113513435
1845,597.8951550006362
1846,14.040918349609564
1847,2820.3638616263265
1848,30.54257598498478
1849,233.0213282209363
1850,26.003263718448114
1851,202.44631418456714
1852,100.50865389954527
1853,36.69197564101653
1854,1340.9142003182296
1855,10.158101278845693
1856,20.58259939564549
1857,16.058562370837517
1858,23.110402158174928
1859,66.56466200084691
1860,193.39994159028828
1861,238.4168859349776
1862,22.53014050865797
1863,39.30502305564164
1864,213.6872694502067
1865,276.92709196764145
1866,19.409551046587172
1867,21.003263791685157
1868,61.37464043651448
1869,39.38415896949705
1870,36.41257158279963
1871,13.140959724124258
1872,14.66151290918761
1873,31.809060423667482
1874,47.63537935723657
1875,271.3168232105607
1876,761.1108783545463
1877,9.000385576284794
1878,9.835011439177478
1879,68.12252692166683
1880,467.4360432273081
1881,96.3270159437901
1882,513.0553589227579
1883,376.2502294093322
1884,36.92692712179
1885,21.923358166500016
1886,1411.3543881723579
1887,52.61532598751769
1888,73.76169220110063
1889,12.694748315991756
1890,49.609044847741465
1891,43.21310535369293
